link,project_name_fr,composants_fr,description_fr,description_preprocessed
https://www.instructables.com/How-to-Build-a-BB-8-Robot,comment construire un robot bb-8,"durant le processus de réalisation du film, bb-8 était contrôlé comme une marionnette. par conséquent, il n’est pas facile de construire un robot bb-8 capable de marcher aussi librement que celui du film. alors que les gens étaient étonnés par ses performances, le principe de fonctionnement du bb-8 a suscité de vives discussions. certaines personnes pensent que ce sont les deux engrenages internes du robot qui lui fournissent de la puissance tout en restant équilibré en s’adaptant aux poids. lorsque la tête utilise l'unité magnétique et le capteur à bille pour effectuer une interaction, elle peut détecter quelle direction monte et laquelle avance. pendant tout le processus, le bb-8 peut s'ajuster automatiquement à sa tête afin qu'elle ne tombe pas.","c'est vrai, le robot que je vous apprends à fabriquer cette fois-ci est le bb-8 de star wars : le réveil de la force. depuis la sortie du premier trailer officiel en octobre, l'adorable bb-8 au design particulier a attiré un grand nombre de fans et sa popularité est comparable à celle de certains personnages principaux. bien sûr, il s’agit lui-même d’un personnage principal qui a joué de nombreux rôles dans le film. lors de la première mondiale à los angeles, bb-8 a également « roulé sur » le tapis rouge en tant que l’un des personnages principaux.",vrai robot apprend fabriquer fois bb-8 star war réveil force sortie trailer officiel octobre adorable bb-8 design particulier attirer grand nombre fan popularité comparable personnage principal bien sûr agir personnage principal jouer rôle film mondial los angele bb-8 rouler tapis rouge personnage principal
https://www.instructables.com/Introducing-Flamewheel-a-Reliable-Educational-Robo,présentation de flamewheel – un robot éducatif fiable,mais ne nous croyez pas sur parole. mettons-le à l’épreuve : transformons-le en un véritable robot flamewheel ! avertissement : le feu est très dangereux et il ne faut pas jouer avec. n'essayez pas cela à la maison. nous sommes des ingénieurs professionnels et savons exactement ce que nous faisons.,"notre dernier robot est un robot éducatif agile à deux roues que nous avons surnommé « flamewheel ». avec une construction en bois de tilleul découpé au laser et basé autour d'un romeo ble mini (un petit microcontrôleur arduino avec bluetooth 4.0 intégré), c'est certainement un petit robot fiable.",dernier robot robot éducatif agile roue surnommer flamewheel construction bois tilleul découper laser baser autour romeo bl mini petit microcontrôleur arduino bluetooth 4.0 intégré certainement petit robot fiable
https://www.instructables.com/EEZYbotARM-Mk2-3D-Printed-Robot,eezybotarm mk2 - robot imprimé en 3d,"impression 3d : elle est un peu plus difficile à imprimer que la mk1 en raison de ses dimensions et aussi de la géométrie de certaines pièces. certains composants (comme le bras horizontal principal 006) nécessitent des supports activés et une zone d'impression de 200x200 millimètres. je fournis tous les modèles stl déjà correctement orientés pour éviter les supports lorsque cela est possible. j'ai imprimé toutes les pièces à l'aide d'un prusai3 avec filament abs, mais le pla fonctionne également très bien. j'ai mis à disposition une courte vidéo de certaines pièces imprimées sur youtube. elle a été répliquée plusieurs fois. et vous pouvez voir les marques des utilisateurs de thingiversematériel : j'ai utilisé du matériel métrique et tous les joints tournent sur des vis m4. (au lieu de m4, un #8-32 peut être utilisé) les trous des joints sont conçus assez serrés. ceci permet un réglage fin de leur diamètre à l'aide d'un foret précis. sur les vis doivent être utilisés des écrous autobloquants. ils sont à serrer jusqu'au verrouillage du joint, puis par conséquent il faut les desserrer jusqu'à obtenir un mouvement fluide avec un faible jeu entre les composants. sur les deux axes du bras vertical principal j'ai utilisé des tiges filetées m4. logiciel / firmware : le but du robot est de fournir un outil pédagogique permettant d'expérimenter différentes méthodes de contrôle. j'ai trouvé très simple d'utiliser un contrôleur mini maestro 12 de pololu, ce n'est pas très bon marché mais cela résout beaucoup de problèmes. vous devez installer des pilotes, un logiciel et une fois connecté à l'usb, vous pouvez immédiatement piloter les servos en choisissant également leur vitesse et leur accélération. vous pouvez stocker la position du servo dans une séquence et, une fois prête, elle peut être jouée une fois ou en boucle. peut également être stocké dans la mémoire de script interne et peut être joué automatiquement sans ordinateur connecté. (je ne suis pas sponsorisé par pololu !) quoi qu'il en soit, j'ai également développé un instructable à utiliser sur des robots servomoteurs à quatre axes avec arduino et une application android via bluetooth. et voici le lien","il s'agit d'un bras robotique imprimé en 3d à quatre axes. il fait suite au succès de mon précédent plus petit : l'eezybotarm donc je l'ai simplement appelé mk2 (make 2). il est un peu plus gros et plus solide, juste pour obtenir plus de charge utile et augmenter la portée. j'ai également implémenté quelques petites fonctionnalités comme : une pince remplaçable avec attache rapide, un acheminement interne des câbles dans les grands bras principaux et un axe vertical supporté par des sphères. il a été conçu sans but précis, le but est pédagogique, en fournissant un matériel adapté qui permet de se concentrer sur l'exploration de toutes ses applications potentielles. suite aux demandes de nombreux utilisateurs j'ai mis à disposition l'intégralité du projet sur mon compteonshape. vous pouvez trouver les fichiers cao sources sur ce lien eezybotarm mk2. vous pouvez copier et modifier les fichiers, en concevant votre propre version. veuillez suivre la licence originale et fournir les attributions. eezybotarm mk2 a été initialement publié sur mon compte thingiverse ici : chose 1454048. vous pouvez trouver un instructable dédié du plus petit mk1 sur ce lien : eezybotarm instructable vous pouvez trouver plus de projets de bricolage sur ma page web personnelle www.eezyrobots.it",agir bras robotique imprimé 3d axe suite succès précédent petit eezybotarm simplement appeler mk2 make 2 gros solide obtenir charge utile augmenter portée implémenter petit fonctionnalité pince remplaçable attache rapide acheminement interne câble grand bras principal axe vertical supporter sphère être concevoir but précis but pédagogique fournir matériel adapter concentrer exploration application potentiel suite demande utilisateur mettre disposition intégralité projet compteonshape pouvoir trouver fichier cao source lien eezybotarm mk2 pouvoir copier modifier fichier concevoir propre version vouloir licence original fournir attribution eezybotarm mk2 être initialement publier compte thingiverse ici   chose 1454048 pouvoir trouver instructabl dédié petit mk1 lien   eezybotarm instructable pouvoir trouver projet bricolage page web personnel www.eezyrobots.it
https://www.instructables.com/Rubberband-Machine-Guning-Infared-Sensing-TV-DEFEN,"mitrailleuse à élastique, détection infrarouge, tv defender robot","matériaux : base en contreplaqué tonneau en bois (goujon en bois de 1/2"" coupé à la longueur d'un élastique étiré) entretoise en bois (goujon en bois de 1/2"" coupé en un morceau court) support de montage mural pour vadrouille (pour maintenir le moteur) bobine entraînée par moteur vis","n'utilisant aucun circuit intégré, ce robot attend un signal infrarouge provenant d'une télécommande de téléviseur standard, puis tire rapidement un jeu d'élastiques.  remarque : affichez/demandez le « site de bureau » si vous ne voyez pas la vidéo.    avertissement : ce projet est intrinsèquement dangereux et vous assumez l'entière responsabilité de tout dommage pouvant survenir directement ou indirectement lors de la réalisation de ce projet.",utiliser aucun circuit intégré robot attendre signal infrarouge provenir télécommande téléviseur standard tire rapidement jeu élastique   remarqu afficher demander site bureau voir vidéo     avertissement   projet intrinsèquement dangereux assumer entier responsabilité dommage pouvoir survenir indirectement réalisation projet
https://www.instructables.com/ROS-Robot-With-Lego-EV3-and-Docker,robot ros avec lego ev3 et docker,"carte microsd lego ev3 mindstorms31313 avec dongle wifi d'au moins 2 go pouvant fonctionner sur l'ev3, comme le routeur wifi edimax ew-7811un - vous pouvez utiliser le routeur pc ou le câble ethernet mac de votre fournisseur internet pour connecter votre pc à votre routeur internet - il ne fonctionnera pas sur le clavier pc wifi","de quoi est capable ce robot ? à l'aide de cette instructable, vous pourrez contrôler à distance un robot lego ev3 à l'aide du clavier de votre pc. dans mon prochain instructable, vous pourrez le déplacer en cliquant sur une carte 3d. vous pourrez également visualiser une simulation du robot sur votre pc. c’est le premier pas vers des projets plus impressionnants. ros fournit des centaines de packages pour toutes sortes d'applications robotiques : slam (simultaneous localization and mapping), reconnaissance vocale, langage/image, ... mon objectif est de construire un robot autonome capable de récupérer une balle et d'éviter les obstacles. ce sera le sujet d'autres instructables. qu’est-ce que le ros ? http://wiki.ros.org/ros/introduction ros est un méta-système d'exploitation open source pour votre robot.  il fournit les services que vous attendez d'un système d'exploitation, notamment l'abstraction matérielle, le contrôle des périphériques de bas niveau, la mise en œuvre de fonctionnalités couramment utilisées, la transmission de messages entre les processus et la gestion des packages. ros est utilisé par les chercheurs, les amateurs et les industriels.  qu’est-ce que docker ? https://www.docker.com/what-docker les conteneurs docker enveloppent un logiciel dans un système de fichiers complet qui contient tout ce qui est nécessaire à son exécution : code, runtime, outils système, bibliothèques système – tout ce qui peut être installé sur un serveur. cela garantit que le logiciel fonctionnera toujours de la même manière, quel que soit son environnement. pourquoi docker ? ros fonctionne mieux sous linux, mais vous ne souhaiterez peut-être pas installer linux sur votre ordinateur. vous pouvez installer docker sur votre pc windows, mac os ou linux, et vous pourrez alors exécuter les conteneurs docker que j'ai préparés pour vous avec tous les packages ros requis. cela vous fera gagner beaucoup de temps et vous pourrez peaufiner les dockerfiles (une sorte de recette qui répertorie toutes les instructions) en fonction de vos besoins.",capable robot aide instructable pouvoir contrôler distance robot lego ev3 aide clavier pc prochain instructabl pouvoir déplacer cliquer carte 3d pouvoir visualiser simulation robot pc projet impressionnant ro fournir centaine package sorte application robotique slam simultaneous localization and mapping reconnaissance vocal langage image objectif construire robot autonome capable récupérer balle éviter obstacle sujet instructable -ce ro http://wiki.ros.org/ros/introduction ros méta-système exploitation open sourc robot   fournir service attendre système exploitation abstraction matériel contrôle périphérique niveau mise œuvre fonctionnalité couramment utiliser transmission message processus gestion package ro utiliser chercheur amateur industriel   -ce docker https://www.docker.com/what-docker conteneur docker envelopper logiciel système fichier complet contenir nécessaire exécution   code runtime outil systèm bibliothèque système installer serveur garantir logiciel fonctionner manière environnement docker ro fonctionner mieux linux souhaiter peut-être installer linux ordinateur pouvoir installer docker pc windows mac os linux pouvoir exécuter conteneur docker préparer package ro requérir faire gagner beaucoup temps pouvoir peaufiner dockerfile sorte recette répertorier instruction fonction besoin
https://www.instructables.com/Fully-3D-Printed-Arduino-Robot,robot arduino entièrement imprimé en 3d,"la toute première étape consistait à savoir comment fabriquer ce robot. quels sont tous les composants requis pour la construction ? j'ai conçu l'idée approximative sur une feuille de papier sous forme d'organigramme. j'ai décidé de toutes les fonctionnalités dont j'ai besoin dans ce robot et de toutes les améliorations futures qui peuvent y être apportées. je voulais aussi que ce robot soit plug and play, afin que les enfants puissent jouer avec, s'amuser et en apprendre davantage. puisqu'il est fabriqué avec arduino, il est très facile à comprendre. de plus, ce robot est entièrement fermé, il est donc très sûr. alors, gardant tout cela à l’esprit, j’ai écrit l’idée sur papier. j'ai joint la photo pour que vous puissiez mieux comprendre ce projet.","ce instructable est dans le concours alors s'il vous plaît !!! votez pour moi si vous l'avez vraiment aimé et apprécié. en arrivant au projet, j'ai toujours été fasciné par la robotique. comment ils peuvent bouger et obéir aux instructions et faire diverses choses. j'ai donc choisi la robotique comme passe-temps. ce projet est basé sur arduino, module bluetooth, hc-sr04 et autres. il s'agit d'un robot entièrement imprimé et assemblé en 3d qui peut être contrôlé via votre smartphone ou de manière autonome via le capteur. je vais vous présenter divers conseils et méthodes pour réaliser ce projet. j'espère que vous profiterez !!!",instructable concours plaire voter avoir vraiment aimer apprécier arriver projet être fasciner robotique bouger obéir instruction faire chose choisir robotique passe-temps projet baser arduino module bluetooth hc sr04 agir robot entièrement imprimé assembler 3d contrôler smartphone manière autonome capteur présenter conseil méthode réaliser projet espérer profiter  
https://www.instructables.com/ARDUINO-AND-NRF24L01-BASED-RF-TRANSMITTER-AND-RECE,émetteur et récepteur rf basés sur arduino et nrf24l01+,"ainsi, la première étape a été d'avoir une conception approximative sur laquelle je souhaite que le projet se poursuive. j'ai fait une sorte d'organigramme pour avoir une idée de l'ensemble du projet. ainsi, à partir de l'organigramme, vous pouvez voir que le cerveau principal derrière ce projet serait arduino. et je voulais également utiliser les modules nrf24l01+ pour leurs spécifications très élevées et leur prix très bon marché. je voulais également avoir un système de télémétrie pour y parvenir. les nrf24l01+ sont les plus adaptés car ils sont émetteurs-récepteurs, ce qui signifie qu'ils peuvent être émetteur à un moment et récepteur à l'autre. parfait pour mon application.","revenons donc au projet. comme j'étais passionné de robotique depuis longtemps. j'ai toujours voulu disposer d'un système de télécommande sans fil grâce auquel je pourrais communiquer avec le robot. j'ai donc choisi les composants qui sont assez courants et qui ont un nom de confiance comme les modules arduino et nrf24l01+. et ce projet concerne la façon dont j'ai créé ce système et comment j'ai trouvé les solutions aux problèmes courants. il ne s'agit pas d'un autre système de télécommande, mais d'un système hautement intégré et explicatif qui vous aidera à comprendre les choses. alors les gars, soyez patients avec moi pour cette instructable longue et détaillée.",revenon projet passionner robotique vouloir disposer système télécommand fil grâce communiquer robot choisir composant courant nom confiance module arduino nrf24l01 plus projet concerner créer système trouver solution problème courant agir système télécommande système hautement intégré explicatif aider comprendre chose gars être patient instructable long détaillé
https://www.instructables.com/Smart-Trash-Bin,poubelle intelligente,"carte zybo vivado installée sur votre ordinateur portable 4 servomoteurs 4 capteurs à ultrasons 2 convertisseurs adc à changement de niveau led beaucoup de fils barres métalliques carton plexiglas fils durs, vis, machine à manier poubelle","bonjour! nous sommes une équipe de trois étudiants développant une poubelle intelligente pour le concours digilent design et dans ce instructable, nous aimerions offrir un aperçu détaillé de notre projet. le projet est actuellement en cours de développement, attendez-vous donc à des mises à jour régulières de notre part. l’idée est venue de la constatation qu’il n’existe pas de méthode véritablement simple pour distinguer les différents types d’objets. c'est dans cet esprit que nous avons commencé à construire une petite poubelle « intelligente », capable de faire la différence entre les déchets métalliques, le verre, le plastique et les déchets organiques. le cerveau de notre projet est une carte zybo, qui intègre un processeur arm cortex-a9 dual-core avec la logique fpga. c'est une carte puissante et que nous comptons utiliser au maximum de ses capacités. une brève description du tableau peut être trouvée ici. la démo suivante se concentre sur la façon de construire le modèle physique et sur la façon d'implémenter certaines fonctionnalités de la corbeille. la seule partie restante est la salle de transformation, où l'on distingue les différents matériaux.",bonjour être équipe étudiant développer poubelle intelligent concours digiler design instructable aimer offrir apercevoir détaillé projet projet actuellement cours développement attendre vous mise jour régulier part ider venir constatation exister méthode véritablement simple distinguer type objet esprit commencer construire petit poubelle intelligent capable faire différence déchet métallique verre plastique déchet organique cerveau projet carte zybo intégrer processeur arm cortex a9 dual core logique fpga carte puissant compter utiliser maximum capacité bref description tableau trouver ici démo concentrer construire modèle physique implémenter fonctionnalité corbeille partie restant salle transformation distinguer matériau
https://www.instructables.com/PlotClock-WeMos-and-Blynk-Playing-Vintage-AMI-Juke,"plotclock, wemos et blynk jouent au jukebox ami vintage","le juke-box du projet jukebox est un rowe ami r-81 de 1977. n'importe quel vieux juke-box avec des boutons de sélection fera l'affaire - en notant quelques limitations de plotclock : la conception originale des bras de plotclock peut couvrir une zone d'environ 5 x 12 cm, donc la disposition des boutons du juke-box (la zone comprenant tous les boutons de sélection) doit être à peu près de cette taille. les boutons des juke-box plus anciens peuvent nécessiter plus de puissance de poussée que ce que les servos plotclock peuvent fournir. l'ami r-81 dispose d'une mémoire dans laquelle il peut stocker les 200 sélections. les sélections sont lues en fonction de l'ordre dans lequel elles sont stockées dans le magasin de disques (type carrousel), et non en fonction de l'ordre dans lequel elles sont sélectionnées. plusieurs sélections pour un enregistrement ne sont lues qu’une seule fois. plotclock plotclock est un kit de bricolage disponible dans le commerce comprenant des pièces mécaniques, 3 servos, arduino uno r3, une carte d'extension arduino et un câble usb. pour environ 30 usd, c'est un bon achat (par exemple banggood.com). arduino, carte d'extension et câble usb ne sont pas utilisés pour ce projet. il existe plusieurs bons didacticiels internet/youtube pour composer le plotclock – par exemple. ceci : instructions plotclock https://static1.squarespace.com/static/52cb189ee4b012ff9269fa8e/t/5526946be4b0ed8e0b3cd296/1428591723698/plotclock_final_instructions.pdf wemos wemos d1 r2 est un microcontrôleur basé sur esp8266. il peut être programmé à l'aide de l'ide arduino et dispose de capacités wifi, ce qui en fait un matériel parfait pour ce projet.","quatre innovations techniques ont rendu ce projet possible : le rowe ami jukebox de 1977, le kit de bras robot plotclock, le microcontrôleur wemos/esp 8266 et le service blynk app/cloud. remarque : si vous n’avez pas le jukebox à portée de main, n’arrêtez pas de lire ! ce projet peut facilement être adopté pour contrôler diverses choses contrôlées par des doigts humains. un exemple pourrait être un doigt de robot jouant du xylophone traditionnel – peut-être que cette instructable vient de vous ! mon jukebox rowe ami r-81, âgé de 40 ans, fonctionne toujours bien et joue des singles en vinyle vintage des années 60, 70 et 80. pesant plus de 160 kg (360 lbs), ce lecteur n'est pas aussi portable que les lecteurs mp modernes, mais à l'ère d'internet, il est désormais possible de transporter le jukebox et 200 disques vinyles dans votre poche – virtuellement bien sûr ! et vous pouvez même utiliser vos propres playlists stockées dans le microcontrôleur ! l'incroyable robot plotclock est initialement conçu pour afficher l'heure actuelle en dessinant des chiffres de l'heure sur le tableau effaçable. mon adaptation pour plotclock consiste à l'utiliser comme un doigt de robot pour appuyer sur les boutons de sélection de chanson du jukebox. le « doigt » plotclock est piloté par 3 servos contrôlés par le microcontrôleur wemos. cette merveille est (presque) compatible arduino uno et dispose de capacités wifi, il est donc possible de contrôler le jukebox sans fil depuis n'importe où dans le monde. la crème sur le gâteau vient de l'incroyable application blynk facile à utiliser et de leur serveur blynk cloud offrant une interface utilisateur agréable pour téléphone mobile/tablette avec une mobilité totale.",innovation technique rendre projet rowe ami jukebox 1977 kit bras robot plotclock microcontrôleur wemo esp 8266 service blynk app cloud remarqu   avoir jukebo portée main arrêter lire   projet facilemer adopter contrôler chose contrôler doigt humain exemple doigt robot jouer xylophone traditionnel peut-être instructabl venir   jukebo row ami r-81 âgé 40 an fonctionner bien joue single vinyle vintage année 60 70 80 peser 160 kilogramme 360 lb lecteur portable lecteur mp moderne ère internet transporter jukebo 200 disque vinyle poche virtuellemer bien sûr pouvoir utiliser propre playlist stocker microcontrôleur incroyable robot plotclock initialement concevoir afficher heure actuel dessiner chiffre heure tableau effaçable adaptation plotclock consister utiliser doigt robot appuyer bouton sélection chanson jukebo doigt plotclock piloter 3 servo contrôler microcontrôleur wemo merveill presque compatible arduino uno disposer capacité wifi contrôler jukebo fil monde crème gâteau venir incroyable application blynk facile utiliser serveur blynk cloud offrir interfac utilisateur agréable téléphone mobile tablette mobilité total
https://www.instructables.com/Mini-Robot-con-Adafruit-Gemma,mini robot (avec adafruit gemma),composants : adafruit ou arduino gemma moteurs de vibration lilypad vibe board batterie lipo résistance de 10k photorésistance (capteur de lumière) câbles outils : attention alicatoes coupe-câble impresora 3d,"dans cette instruction, construisez un petit robot qui sert à expérimenter des algorithmes de mouvement.  regardez en particulier les détails de la construction, mais pas profondément dans les aspects du mouvement ni dans les algorithmes pour suivre la lumière, c'est ce qui vous attend.  ma recommandation est, une fois que vous avez construit le mini robot, explorez plusieurs formes de travail pour suivre la lumière (photos)",instruction construire petit robot servir expérimenter algorithme mouvement   regarder particulier détail construction profondément aspect mouvement algorithme lumière attendre   recommandation fois avoir construire mini robot explorer forme travail lumière photo
https://www.instructables.com/Awesome-Robot-for-Robowars,robot génial pour robowars,"j'ai utilisé les feuilles utilisées pour protéger les vannes des transformateurs car elles étaient facilement disponibles et... mec, elles sont résistantes ! a pris les mesures selon le design, a utilisé cutter pour couper les formes et tailles adéquates, les souder et meuler les irrégularités. l'arrière du châssis a été conçu en forme de coin pour éviter les impacts directs. faites des trous pour s'adapter au couvercle supérieur du corps en coupant des bandes mesurées et utilisez des forets pour percer les trous.","donc, j'ai entendu dire que tu voulais construire un robot pour robowar. je peux vous aider et même vous épargner les erreurs auxquelles j'ai été confronté lors de ma première expérience de création d'un robot robowar. alors voilà. exigences : - métal pour l'armure (reportez-vous aux directives du concours en tenant compte de la largeur de l'armure, elle se situe généralement entre 5 et 10 mm) roues (choisissez judicieusement : elles sont vraiment importantes, mais le plus important est la défense que vous fournissez pour les protéger) moteurs (1 000 tr/min et couple de plus de 30 kg, 12-24 v) système d'arme (couteaux, tambours, pneumatiques, hydrauliques, cales, etc.) contrôleur (comme arduino ou tout autre à votre disposition) relais (devraient gérer les exigences de courant appropriées comme 10-15 ampères) télécommande (dans mon cas, c'était flysky ct-6b) et enfin atelier",entendre vouloir construire robot robowar aider épargner erreur être confronter expérience création robot robowar exigence       métal armure reporter vous directif concours compte largeur armure situer généralement 5 10 millimètre roue choisir judicieusement   vraiment important important défense fournir protéger moteur 1 000 tr min couple 30 kilogramme 12 24 v système arme couteau tambour pneumatique hydraulique cale etc. contrôleur arduino disposition relais devoir gérer exigence courant approprier 10 15 ampère télécommand cas flysky ct-6b atelier
https://www.instructables.com/WiFi-Voice-Controlled-Robot-With-NodeMCU,robot à commande vocale wifi avec nodemcu,"nodemcu esp8266-12e (8,79 $) planche à pain d'expérimentation à 400 points (4,97 $) pont en h l293d (2,17 $) kit de châssis de voiture robot moteur (13,00 $) câbles dupont mâle-femelle (1,00 $) chargeur portable 5vdc 3000mah banque d'alimentation (10,00 $) externe batterie 9vdc ..... et bien sûr, n’importe quel smartphone ou tablette android !","dans mon dernier tutoriel, contrôle activé par la voix avec android et nodemcu, nous avons exploré comment développer notre propre application sur un smartphone android pour contrôler localement (à l'aide de boutons ou de la voix) les appareils domestiques intelligents. mais que diriez-vous de partir de là et de contrôler les moteurs des appareils domestiques ? et mieux encore, que diriez-vous d’avoir ces moteurs entraînant un robot différentiel ? c'est exactement ce que nous allons développer ici, un robot wifi à commande vocale utilisant comme contrôleur notre ancien bourgeon nodemcu ! le schéma fonctionnel ci-dessus montre ce qui sera fait en général et le film ci-dessous montre le fonctionnement du projet final :",dernier tutoriel contrôle activer voix android nodemcu explorer développer propre application smartphone android contrôler localement aide bouton voix appareil domestique intelligent dire vous partir contrôler moteur appareil domestique mieux dire vous moteur entraîner robot différentiel développer ici robot wifi commande vocal utiliser contrôleur ancien bourgeon nodemcu schéma fonctionnel montr général film ci-dessous montr fonctionnement projet final  
https://www.instructables.com/Build-a-Moving-TARS-Robot-From-Interstellar,construisez un robot tars mobile à partir d'interstellar,"l’aspect le plus difficile de la construction de tars est de comprendre la dynamique du robot. étant donné deux surfaces planes parallèles, il est facile de se déplacer l'une par rapport à l'autre à l'aide d'un seul servo, car deux plans se déplaçant à l'opposé l'un de l'autre peuvent être effectués en un seul actionnement. cependant, on ne sait pas quel avion se déplacerait. ainsi, pour empêcher un côté de bouger, c'est-à-dire simplement permettre à un avion de se déplacer tandis que l'autre reste au repos, il faut deux servos couplés, dans lesquels l'avion actionné est le seul avion qui se déplace. le cœur de l'ensemble du robot et le mouvement qu'il est capable d'effectuer réside dans le couplage de 6 servomoteurs à rotation continue et à couple élevé pour réaliser le mouvement complet du corps à 4 pattes du tars, 2 pour chaque jambe au milieu et un sur les deux bords.  cela fonctionne parce que les deux servos sont couplés. puisque l'un des servos est alimenté et est programmé pour rester immobile (programmé par manque de commande donnée au servo, lors de son alimentation) et l'autre servo est programmé pour se déplacer, et étant donné que les deux engrenages sont couplés ensemble et que les servos choisiront pour actionner le corps de moindre résistance, les deux engrenages se déplaceront et le corps de l'un des servos devra s'actionner. en utilisant ce principe appliqué sur quatre plans parallèles sur un axe de rotation (et un peu d'expérimentation), nous pouvons imiter tous les différents mouvements que tars peut effectuer.  cela peut être analysé à l'aide du calcul de la dynamique du changement de cadre à l'aide des angles d'euler, mais nous n'entrerons pas dans les détails des mathématiques et ne comprendrons simplement pas les mouvements de manière conceptuelle. en théorie, cela peut également être réalisé en utilisant seulement 4 actionneurs, mais nous nous en tiendrons à 6 dans ces instructables pour garder la dynamique de mouvement du robot plus simple. vous pouvez télécharger le servocoupleur ici. il est conçu dans fusion360 et est un coupleur à double extrémité qui vous permet de coupler le mouvement de deux servos ensemble. plus de détails sur les étapes seront à venir. restez à l'écoute.","dans ce guide, nous allons construire une demi-taille de tars pour minimiser la quantité de matériaux tout en le gardant réaliste. gardez à l'esprit que si vous souhaitez construire un robot tars de plus grande taille, vous devrez peut-être utiliser des servomoteurs ou des moteurs pas à pas à couple très élevé, ce qui nécessitera des circuits supplémentaires. inspiration : interstellar la star de loin du film interstellar était le robot bavard monolithique, tars. qui n'aime pas tars ? alors, passons à la construction ! pourquoi construire tars ? j'ai cherché partout sur internet et je n'ai trouvé aucun exemple de robot tars construit par d'autres personnes. il existe d'autres exemples de personnes construisant des répliques et des modèles de cosplay, mais ceux-ci sont actionnés à la main (ou au pied). même la magie du film a été créée grâce à des marionnettes et à des manipulations physiques avancées. cet instructable sera le premier guide et construction de tars !  cet instructable et ce projet sont réalisés en collaboration avec kevin dong.",guide construire demi-taille tar minimiser quantité matériau garder réaliste garder esprit souhaiter construire robot tar grand taille devoir peut-être utiliser servomoteur moteur couple élevé nécessiter circuit supplémentaire inspiration interstellar star loin film interstellar robot bavard monolithique tar aimer tar passer construction   construire tar chercher partout internet trouver aucun exemple robot tar construire personne exister exemple personne construire réplique modèle cosplay actionner main pied magie film être créer grâce marionnette manipulation physique avancer instructable guide construction tar     instructable projet réaliser collaboration kevin dong
https://www.instructables.com/Rubics-Cube-Solver-Bot,bot de résolution de rubik's cube,6 servomoteurs arduino uno batterie lipo 3 cellules feuille acrylique (épaisseur 8 mm et 5 mm) pistolet thermique (perceuse scie à métaux pinces en l bandes d'aluminium mini dessinateur/tiges métalliques double bande fevi quick nut boulons fils de liaison,"fabriquer un robot autonome qui résout un rubik's cube physique. il s'agit d'un projet du robotics club, iit guwahati. il est fabriqué à partir de matériaux simples et faciles à trouver. nous avons principalement utilisé des servomoteurs et un arduino pour les contrôler, des feuilles acryliques, un mini dessinateur cassé, des pinces en l et des doubles bandes ! pour obtenir l'algorithme de résolution du cube, nous avons utilisé la bibliothèque cubejs de github.",fabriquer robot autonome résoudre rubik' s cube physique agir projet robotic club iit guwahati fabriquer partir matériau simple facile trouver principalement utiliser servomoteur arduino contrôler feuille acrylique mini dessinateur cassé pince l double bande   obtenir algorithme résolution cube utiliser bibliothèque cubejs github
https://www.instructables.com/GESTURE-HAWK-HAND-GESTURE-CONTROLLED-ROBOT-USING-I,gesture hawk : robot contrôlé par gestes manuels utilisant une interface basée sur le traitement d'image,"pilote de moteur l298n, moteurs à courant continu, châssis de voiture robot, batteries arduino uno lipo, câble usb arduino (long), bibliothèque opencv avec python","gesture hawk a été présenté dans techevince 4.0 comme une simple interface homme-machine basée sur le traitement d'image. son utilité réside dans le fait qu'aucun capteur supplémentaire ou portable, à l'exception d'un gant, n'est nécessaire pour contrôler la voiture robotique qui fonctionne selon le principe d'entraînement différentiel. dans ce instructable, nous vous présenterons le principe de fonctionnement du suivi des objets et de la détection des gestes utilisés dans le système. le code source de ce projet peut être téléchargé depuis github via le lien : https://github.com/shwetank6044/gesture-hawk.git",gesture hawk être présenter techevince 4.0 simple interface homme-machine baser traitement image utilité résider aucun capteur supplémentaire portable exception gant nécessaire contrôler voiture robotique fonctionner principe entraînement différentiel instructable présenter principe fonctionnement suivi objet détection geste utiliser système code sourc projet télécharger github lien   https://github.com/shwetank6044/gesture-hawk.git
